raceId,year,circuitId,driverId,driver_name,constructorId,constructor_name,grid,positionOrder,points,resultId,number,position,positionText,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,podium,avg_finish_season,points_per_race,podium_count,dnf_flag,constructor_dnf_rate,constructor_avg_points,synergy,rolling_points_driver,win,circuit_win_ratio,positionClass
68,2006,17,38,Robert Doornbos,9,Red Bull,10,12,0.0,1084,15,12,12,55,\N,\N,52,10,1:39.801,196.627,11,0,12.333333333333334,0.0,0,False,0.0,0.4444444444444444,0.0,0.0,0,0.0,0
68,2006,17,9,Robert Kubica,2,BMW Sauber,9,13,0.0,1085,17,13,13,55,\N,\N,51,13,1:40.193,195.857,11,0,11.333333333333334,2.0,8,False,0.0,1.0,2.4035087719298245,2.0,0,0.0,0
68,2006,17,26,Scott Speed,5,Toro Rosso,11,14,0.0,1086,21,14,14,55,\N,\N,49,8,1:39.681,196.863,11,0,13.777777777777779,0.0,0,False,0.0,0.027777777777777776,0.0,0.0,0,0.0,0
68,2006,17,27,Christijan Albers,14,Spyker MF1,22,15,0.0,1087,19,15,15,53,\N,\N,50,17,1:41.483,193.368,13,0,16.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
68,2006,17,29,Sakon Yamamoto,8,Super Aguri,19,16,0.0,1088,23,16,16,52,\N,\N,42,19,1:41.847,192.677,14,0,18.428571428571427,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
68,2006,17,23,Ralf Schumacher,7,Toyota,16,17,0.0,1089,7,\N,R,49,\N,\N,47,11,1:39.823,196.583,51,0,11.61111111111111,0.6666666666666666,1,False,0.0,0.9722222222222222,1.320754716981132,0.6666666666666666,0,0.0,0
68,2006,17,13,Felipe Massa,6,Ferrari,20,18,0.0,1090,6,\N,R,44,\N,\N,42,7,1:39.397,197.426,4,0,6.166666666666667,3.3333333333333335,25,False,0.0,5.583333333333333,5.635714285714286,3.3333333333333335,0,0.0,0
68,2006,17,15,Jarno Trulli,7,Toyota,17,19,0.0,1091,8,\N,R,38,\N,\N,24,21,1:44.787,187.271,63,0,12.277777777777779,0.6666666666666666,1,False,0.0,0.9722222222222222,1.4230769230769231,0.6666666666666666,0,0.0,0
68,2006,17,33,Tiago Monteiro,14,Spyker MF1,18,20,0.0,1092,18,\N,R,37,\N,\N,35,22,1:45.356,186.259,20,0,16.11111111111111,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
68,2006,17,8,Kimi Räikkönen,1,McLaren,5,21,0.0,1093,3,\N,R,18,\N,\N,14,20,1:44.094,188.518,37,0,8.88888888888889,2.6666666666666665,27,False,0.0,3.0555555555555554,3.8295454545454546,2.6666666666666665,0,0.3333333333333333,0
68,2006,17,11,Takuma Sato,8,Super Aguri,21,22,0.0,1094,22,\N,D,55,\N,\N,48,16,1:40.856,194.570,2,0,16.22222222222222,0.0,0,False,0.0,0.0,0.10256410256410256,0.0,0,0.0,0
69,2006,22,4,Fernando Alonso,4,Renault,5,1,10.0,1095,1,1,1,53,1:23:52.413,5032413,14,1,1:32.676,225.572,1,1,3.5555555555555554,6.0,27,False,0.0,5.722222222222222,4.415094339622642,6.0,1,1.0,1
69,2006,22,13,Felipe Massa,6,Ferrari,1,2,8.0,1096,6,2,2,53,+16.151,5048564,37,3,1:33.296,224.073,1,1,6.166666666666667,2.6666666666666665,25,False,0.0,5.583333333333333,5.635714285714286,2.6666666666666665,0,0.0,2
69,2006,22,21,Giancarlo Fisichella,4,Renault,6,3,6.0,1097,2,3,3,53,+23.953,5056366,13,7,1:33.564,223.432,1,1,6.277777777777778,5.666666666666667,4,False,0.0,5.722222222222222,2.7962962962962963,5.666666666666667,0,0.0,3
69,2006,22,18,Jenson Button,11,Honda,7,4,5.0,1098,12,4,4,53,+34.101,5066514,35,5,1:33.451,223.702,1,0,8.0,4.666666666666667,2,False,0.0,2.388888888888889,1.2264150943396226,4.666666666666667,0,0.0,0
69,2006,22,8,Kimi Räikkönen,1,McLaren,11,5,4.0,1099,3,5,5,53,+43.596,5076009,24,4,1:33.344,223.958,1,0,8.88888888888889,4.0,27,False,0.0,3.0555555555555554,3.8295454545454546,4.0,0,0.0,0
69,2006,22,15,Jarno Trulli,7,Toyota,4,6,3.0,1100,8,6,6,53,+46.717,5079130,2,9,1:33.866,222.713,1,0,12.277777777777779,1.6666666666666667,1,False,0.0,0.9722222222222222,1.4230769230769231,1.6666666666666667,0,0.0,0
69,2006,22,23,Ralf Schumacher,7,Toyota,3,7,2.0,1101,7,7,7,53,+48.869,5081282,2,8,1:33.607,223.329,1,0,11.61111111111111,0.6666666666666666,1,False,0.0,0.9722222222222222,1.320754716981132,0.6666666666666666,0,0.0,0
69,2006,22,2,Nick Heidfeld,2,BMW Sauber,9,8,1.0,1102,16,8,8,53,+1:16.095,5108508,31,13,1:34.525,221.160,1,0,10.11111111111111,1.3333333333333333,7,False,0.0,1.0,2.3285714285714287,1.3333333333333333,0,0.0,0
69,2006,22,9,Robert Kubica,2,BMW Sauber,12,9,0.0,1103,17,9,9,53,+1:16.932,5109345,39,6,1:33.509,223.563,1,0,11.333333333333334,2.0,8,False,0.0,1.0,2.4035087719298245,2.0,0,0.0,0
69,2006,22,3,Nico Rosberg,3,Williams,10,10,0.0,1104,10,10,10,52,\N,\N,33,15,1:34.802,220.514,11,0,15.0,0.0,2,False,0.0,0.3055555555555556,1.0785714285714285,0.0,0,0.0,0
69,2006,22,37,Pedro de la Rosa,1,McLaren,13,11,0.0,1105,4,11,11,52,\N,\N,22,11,1:34.120,222.112,11,0,9.5,1.3333333333333333,1,False,0.0,3.0555555555555554,2.5555555555555554,1.3333333333333333,0,0.0,0
69,2006,22,22,Rubens Barrichello,11,Honda,8,12,0.0,1106,11,12,12,52,\N,\N,40,10,1:34.071,222.227,11,0,9.555555555555555,2.0,1,False,0.0,2.388888888888889,0.7735849056603774,2.0,0,0.0,0
69,2006,22,38,Robert Doornbos,9,Red Bull,18,13,0.0,1107,15,13,13,52,\N,\N,37,19,1:35.099,219.825,11,0,12.333333333333334,0.0,0,False,0.0,0.4444444444444444,0.0,0.0,0,0.0,0
69,2006,22,24,Vitantonio Liuzzi,5,Toro Rosso,15,14,0.0,1108,20,14,14,52,\N,\N,22,12,1:34.131,222.086,11,0,13.5,0.0,0,False,0.0,0.027777777777777776,0.11428571428571428,0.0,0,0.0,0
69,2006,22,11,Takuma Sato,8,Super Aguri,20,15,0.0,1109,22,15,15,52,\N,\N,26,17,1:35.082,219.864,11,0,16.22222222222222,0.0,0,False,0.0,0.0,0.10256410256410256,0.0,0,0.0,0
69,2006,22,33,Tiago Monteiro,14,Spyker MF1,21,16,0.0,1110,18,16,16,51,\N,\N,27,20,1:35.260,219.454,12,0,16.11111111111111,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
69,2006,22,29,Sakon Yamamoto,8,Super Aguri,22,17,0.0,1111,23,17,17,50,\N,\N,22,21,1:35.594,218.687,13,0,18.428571428571427,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
69,2006,22,26,Scott Speed,5,Toro Rosso,19,18,0.0,1112,21,18,18,48,\N,\N,37,14,1:34.560,221.078,38,0,13.777777777777779,0.0,0,False,0.0,0.027777777777777776,0.0,0.0,0,0.0,0
69,2006,22,17,Mark Webber,3,Williams,14,19,0.0,1113,9,\N,R,39,\N,\N,19,18,1:35.092,219.841,3,0,15.055555555555555,0.3333333333333333,1,False,0.0,0.3055555555555556,1.162162162162162,0.3333333333333333,0,0.0,0
69,2006,22,30,Michael Schumacher,6,Ferrari,2,20,0.0,1114,5,\N,R,36,\N,\N,32,2,1:32.792,225.290,5,0,4.333333333333333,6.666666666666667,12,False,0.0,5.583333333333333,5.889502762430939,6.666666666666667,0,0.0,0
69,2006,22,14,David Coulthard,9,Red Bull,17,21,0.0,1115,14,\N,R,35,\N,\N,20,16,1:35.052,219.934,6,0,12.222222222222221,0.0,2,False,0.0,0.4444444444444444,0.8333333333333334,0.0,0,0.0,0
69,2006,22,27,Christijan Albers,14,Spyker MF1,16,22,0.0,1116,19,\N,R,20,\N,\N,19,22,1:36.036,217.680,30,0,16.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
70,2006,18,13,Felipe Massa,6,Ferrari,1,1,10.0,1117,6,1,1,71,1:31:53.751,5513751,23,2,1:12.877,212.857,1,1,6.166666666666667,6.0,26,False,0.0,5.583333333333333,5.635714285714286,6.0,1,0.6666666666666666,1
70,2006,18,4,Fernando Alonso,4,Renault,4,2,8.0,1118,1,2,2,71,+18.658,5532409,70,3,1:12.961,212.612,1,1,3.5555555555555554,8.666666666666666,28,False,0.0,5.722222222222222,4.415094339622642,8.666666666666666,0,0.0,2
70,2006,18,18,Jenson Button,11,Honda,14,3,6.0,1119,12,3,3,71,+19.394,5533145,71,4,1:13.053,212.344,1,1,8.0,5.333333333333333,2,False,0.0,2.388888888888889,1.2264150943396226,5.333333333333333,0,0.0,3
70,2006,18,30,Michael Schumacher,6,Ferrari,10,4,5.0,1120,5,4,4,71,+24.094,5537845,70,1,1:12.162,214.966,1,0,4.333333333333333,5.0,12,False,0.0,5.583333333333333,5.889502762430939,5.0,0,0.0,0
70,2006,18,8,Kimi Räikkönen,1,McLaren,2,5,4.0,1121,3,5,5,71,+28.503,5542254,58,6,1:13.281,211.683,1,0,8.88888888888889,2.6666666666666665,27,False,0.0,3.0555555555555554,3.8295454545454546,2.6666666666666665,0,0.3333333333333333,0
70,2006,18,21,Giancarlo Fisichella,4,Renault,6,6,3.0,1122,2,6,6,71,+30.287,5544038,70,5,1:13.121,212.146,1,0,6.277777777777778,5.0,5,False,0.0,5.722222222222222,2.7962962962962963,5.0,0,0.0,0
70,2006,18,22,Rubens Barrichello,11,Honda,5,7,2.0,1123,11,7,7,71,+40.294,5554045,48,8,1:13.391,211.366,1,0,9.555555555555555,1.6666666666666667,1,False,0.0,2.388888888888889,0.7735849056603774,1.6666666666666667,0,0.0,0
70,2006,18,37,Pedro de la Rosa,1,McLaren,12,8,1.0,1124,4,8,8,71,+52.068,5565819,63,12,1:13.817,210.146,1,0,9.5,1.6666666666666667,1,False,0.0,3.0555555555555554,2.5555555555555554,1.6666666666666667,0,0.0,0
70,2006,18,9,Robert Kubica,2,BMW Sauber,9,9,0.0,1125,17,9,9,71,+1:07.642,5581393,25,14,1:14.117,209.296,1,0,11.333333333333334,0.0,8,False,0.0,1.0,2.4035087719298245,0.0,0,0.0,0
70,2006,18,11,Takuma Sato,8,Super Aguri,19,10,0.0,1126,22,10,10,70,\N,\N,47,9,1:13.401,211.337,11,0,16.22222222222222,0.0,0,False,0.0,0.0,0.10256410256410256,0.0,0,0.0,0
70,2006,18,26,Scott Speed,5,Toro Rosso,16,11,0.0,1127,21,11,11,70,\N,\N,69,13,1:13.862,210.018,11,0,13.777777777777779,0.0,0,False,0.0,0.027777777777777776,0.0,0.0,0,0.0,0
70,2006,18,38,Robert Doornbos,9,Red Bull,22,12,0.0,1128,15,12,12,70,\N,\N,62,11,1:13.700,210.480,11,0,12.333333333333334,0.0,0,False,0.0,0.4444444444444444,0.0,0.0,0,0.0,0
70,2006,18,24,Vitantonio Liuzzi,5,Toro Rosso,15,13,0.0,1129,20,13,13,70,\N,\N,69,10,1:13.687,210.517,11,0,13.5,0.0,0,False,0.0,0.027777777777777776,0.11428571428571428,0.0,0,0.0,0
70,2006,18,27,Christijan Albers,14,Spyker MF1,17,14,0.0,1130,19,14,14,70,\N,\N,61,17,1:14.591,207.966,11,0,16.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
70,2006,18,33,Tiago Monteiro,14,Spyker MF1,21,15,0.0,1131,18,15,15,69,\N,\N,38,16,1:14.410,208.471,12,0,16.11111111111111,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
70,2006,18,29,Sakon Yamamoto,8,Super Aguri,20,16,0.0,1132,23,16,16,69,\N,\N,67,7,1:13.379,211.401,12,0,18.428571428571427,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
70,2006,18,2,Nick Heidfeld,2,BMW Sauber,8,17,0.0,1133,16,17,17,63,\N,\N,18,15,1:14.163,209.166,3,0,10.11111111111111,1.0,7,False,0.0,1.0,2.3285714285714287,1.0,0,0.0,0
70,2006,18,14,David Coulthard,9,Red Bull,18,18,0.0,1134,14,\N,R,14,\N,\N,12,19,1:16.045,203.989,6,0,12.222222222222221,0.0,2,False,0.0,0.4444444444444444,0.8333333333333334,0.0,0,0.0,0
70,2006,18,15,Jarno Trulli,7,Toyota,3,19,0.0,1135,8,\N,R,10,\N,\N,9,18,1:14.882,207.157,22,0,12.277777777777779,1.0,1,False,0.0,0.9722222222222222,1.4230769230769231,1.0,0,0.0,0
70,2006,18,23,Ralf Schumacher,7,Toyota,7,20,0.0,1136,7,\N,R,9,\N,\N,8,20,1:16.835,201.892,22,0,11.61111111111111,0.6666666666666666,1,False,0.0,0.9722222222222222,1.320754716981132,0.6666666666666666,0,0.0,0
70,2006,18,17,Mark Webber,3,Williams,11,21,0.0,1137,9,\N,R,1,\N,\N,\N,\N,\N,\N,4,0,15.055555555555555,0.3333333333333333,1,False,0.0,0.3055555555555556,1.162162162162162,0.3333333333333333,0,0.0,0
70,2006,18,3,Nico Rosberg,3,Williams,13,22,0.0,1138,10,\N,R,0,\N,\N,\N,\N,\N,\N,4,0,15.0,0.0,2,False,0.0,0.3055555555555556,1.0785714285714285,0.0,0,0.0,0
71,2005,1,21,Giancarlo Fisichella,4,Renault,1,1,10.0,1139,6,1,1,57,1:24:17.336,5057336,55,2,1:25.994,222.001,1,1,8.631578947368421,6.333333333333333,5,False,0.0,5.026315789473684,2.7962962962962963,6.333333333333333,1,0.25,1
71,2005,1,22,Rubens Barrichello,6,Ferrari,11,2,8.0,1140,2,2,2,57,+5.553,5062889,54,3,1:26.233,221.386,1,1,8.263157894736842,3.3333333333333335,1,False,0.0,2.6315789473684212,3.9615384615384617,3.3333333333333335,0,0.0,2
71,2005,1,4,Fernando Alonso,4,Renault,13,3,6.0,1141,5,3,3,57,+6.712,5064048,24,1,1:25.683,222.807,1,1,3.6315789473684212,8.0,29,False,0.0,5.026315789473684,4.415094339622642,8.0,0,0.25,3
71,2005,1,14,David Coulthard,9,Red Bull,5,4,5.0,1142,14,4,4,57,+16.131,5073467,40,11,1:26.690,220.219,1,0,10.947368421052632,1.6666666666666667,2,False,0.0,0.8947368421052632,0.8333333333333334,1.6666666666666667,0,0.0,0
71,2005,1,17,Mark Webber,3,Williams,3,5,4.0,1143,7,5,5,57,+16.908,5074244,37,8,1:26.493,220.720,1,0,10.31578947368421,1.3333333333333333,1,False,0.0,1.736842105263158,1.162162162162162,1.3333333333333333,0,0.0,0
71,2005,1,31,Juan Pablo Montoya,1,McLaren,9,6,3.0,1144,10,6,6,57,+35.033,5092369,41,7,1:26.393,220.976,1,0,9.235294117647058,1.0,2,False,0.0,4.7894736842105265,3.185185185185185,1.0,0,0.0,0
71,2005,1,32,Christian Klien,9,Red Bull,6,7,2.0,1145,15,7,7,57,+38.997,5096333,39,10,1:26.627,220.379,1,0,11.866666666666667,0.6666666666666666,0,False,0.0,0.8947368421052632,0.36666666666666664,0.6666666666666666,0,0.0,0
71,2005,1,8,Kimi Räikkönen,1,McLaren,10,8,1.0,1146,9,8,8,57,+39.633,5096969,55,4,1:26.255,221.329,1,0,5.0,3.0,27,False,0.0,4.7894736842105265,3.8295454545454546,3.0,0,0.25,0
71,2005,1,15,Jarno Trulli,7,Toyota,2,9,0.0,1147,16,9,9,57,+1:03.108,5120444,56,14,1:27.116,219.142,1,0,8.578947368421053,1.0,1,False,0.0,2.3157894736842106,1.4230769230769231,1.0,0,0.0,0
71,2005,1,13,Felipe Massa,15,Sauber,18,10,0.0,1148,12,10,10,57,+1:04.393,5121729,55,13,1:26.893,219.704,1,0,10.789473684210526,6.0,27,False,0.0,0.5263157894736842,0.5094339622641509,6.0,0,0.0,0
71,2005,1,18,Jenson Button,16,BAR,8,11,0.0,1149,3,\N,11,56,\N,\N,55,5,1:26.260,221.316,11,0,8.647058823529411,3.6666666666666665,3,False,0.0,1.1176470588235294,2.7254901960784315,3.6666666666666665,0,0.0,0
71,2005,1,23,Ralf Schumacher,7,Toyota,15,12,0.0,1150,17,12,12,56,\N,\N,56,9,1:26.536,220.611,11,0,7.388888888888889,0.6666666666666666,1,False,0.0,2.3157894736842106,1.320754716981132,0.6666666666666666,0,0.0,0
71,2005,1,35,Jacques Villeneuve,15,Sauber,4,13,0.0,1151,11,13,13,56,\N,\N,54,15,1:27.745,217.571,11,0,11.736842105263158,0.0,0,False,0.0,0.5263157894736842,0.47368421052631576,0.0,0,0.0,0
71,2005,1,11,Takuma Sato,16,BAR,20,14,0.0,1152,4,\N,14,55,\N,\N,36,16,1:27.877,217.244,12,0,14.125,0.0,0,False,0.0,1.1176470588235294,1.0857142857142856,0.0,0,0.0,0
71,2005,1,39,Narain Karthikeyan,17,Jordan,12,15,0.0,1153,19,15,15,55,\N,\N,36,17,1:27.970,217.014,12,0,14.894736842105264,0.0,0,False,0.0,0.3157894736842105,0.2631578947368421,0.0,0,0.0,0
71,2005,1,33,Tiago Monteiro,17,Jordan,14,16,0.0,1154,18,16,16,55,\N,\N,16,18,1:28.999,214.505,12,0,12.842105263157896,0.0,0,False,0.0,0.3157894736842105,0.3684210526315789,0.0,0,0.0,0
71,2005,1,40,Patrick Friesacher,18,Minardi,16,17,0.0,1155,20,17,17,55,\N,\N,22,19,1:32.852,205.604,14,0,16.0,0.0,0,False,0.0,0.18421052631578946,0.2727272727272727,0.0,0,0.0,0
71,2005,1,30,Michael Schumacher,6,Ferrari,19,18,0.0,1156,1,\N,R,42,\N,\N,38,6,1:26.261,221.314,3,0,8.736842105263158,1.6666666666666667,12,False,0.0,2.6315789473684212,5.889502762430939,1.6666666666666667,0,0.0,0
71,2005,1,2,Nick Heidfeld,3,Williams,7,19,0.0,1157,8,\N,R,42,\N,\N,38,12,1:26.854,219.803,3,0,10.857142857142858,0.3333333333333333,7,False,0.0,1.736842105263158,2.0,0.3333333333333333,0,0.0,0
71,2005,1,27,Christijan Albers,18,Minardi,17,20,0.0,1158,21,\N,R,16,\N,\N,11,20,1:33.144,204.960,6,0,14.68421052631579,0.0,0,False,0.0,0.18421052631578946,0.21052631578947367,0.0,0,0.0,0
72,2005,2,4,Fernando Alonso,4,Renault,1,1,10.0,1159,5,1,1,56,1:31:33.736,5493736,18,4,1:35.899,208.081,1,1,3.6315789473684212,8.0,30,False,0.0,5.026315789473684,4.415094339622642,8.0,1,0.5,1
72,2005,2,15,Jarno Trulli,7,Toyota,2,2,8.0,1160,16,2,2,56,+24.327,5518063,18,3,1:35.816,208.261,1,1,8.578947368421053,2.6666666666666665,1,False,0.0,2.3157894736842106,1.4230769230769231,2.6666666666666665,0,0.0,2
72,2005,2,2,Nick Heidfeld,3,Williams,10,3,6.0,1161,8,3,3,56,+32.188,5525924,40,2,1:35.712,208.487,1,1,10.857142857142858,2.0,7,False,0.0,1.736842105263158,2.0,2.0,0,0.0,3
72,2005,2,31,Juan Pablo Montoya,1,McLaren,11,4,5.0,1162,10,4,4,56,+41.631,5535367,42,8,1:36.585,206.603,1,0,9.235294117647058,2.6666666666666665,2,False,0.0,4.7894736842105265,3.185185185185185,2.6666666666666665,0,0.0,0
72,2005,2,23,Ralf Schumacher,7,Toyota,5,5,4.0,1163,17,5,5,56,+51.854,5545590,15,7,1:36.321,207.169,1,0,7.388888888888889,1.3333333333333333,1,False,0.0,2.3157894736842106,1.320754716981132,1.3333333333333333,0,0.0,0
72,2005,2,14,David Coulthard,9,Red Bull,8,6,3.0,1164,14,6,6,56,+1:12.543,5566279,18,9,1:36.790,206.165,1,0,10.947368421052632,2.6666666666666665,2,False,0.0,0.8947368421052632,0.8333333333333334,2.6666666666666665,0,0.0,0
72,2005,2,30,Michael Schumacher,6,Ferrari,13,7,2.0,1165,1,7,7,56,+1:19.988,5573724,41,12,1:36.982,205.757,1,0,8.736842105263158,2.3333333333333335,12,False,0.0,2.6315789473684212,5.889502762430939,2.3333333333333335,0,0.0,0
72,2005,2,32,Christian Klien,9,Red Bull,7,8,1.0,1166,15,8,8,56,+1:20.835,5574571,17,11,1:36.902,205.927,1,0,11.866666666666667,1.0,0,False,0.0,0.8947368421052632,0.36666666666666664,1.0,0,0.0,0
72,2005,2,8,Kimi Räikkönen,1,McLaren,6,9,0.0,1167,9,9,9,56,+1:21.580,5575316,23,1,1:35.483,208.987,1,0,5.0,1.6666666666666667,27,False,0.0,4.7894736842105265,3.8295454545454546,1.6666666666666667,0,0.25,0
72,2005,2,13,Felipe Massa,15,Sauber,14,10,0.0,1168,12,10,10,55,\N,\N,18,13,1:37.212,205.270,11,0,10.789473684210526,3.3333333333333335,27,False,0.0,0.5263157894736842,0.5094339622641509,3.3333333333333335,0,0.0,0
72,2005,2,39,Narain Karthikeyan,17,Jordan,17,11,0.0,1169,19,11,11,54,\N,\N,18,16,1:39.833,199.881,12,0,14.894736842105264,0.0,0,False,0.0,0.3157894736842105,0.2631578947368421,0.0,0,0.0,0
72,2005,2,33,Tiago Monteiro,17,Jordan,18,12,0.0,1170,18,12,12,53,\N,\N,36,17,1:40.432,198.689,13,0,12.842105263157896,0.0,0,False,0.0,0.3157894736842105,0.3684210526315789,0.0,0,0.0,0
72,2005,2,27,Christijan Albers,18,Minardi,19,13,0.0,1171,21,13,13,52,\N,\N,12,19,1:42.465,194.747,14,0,14.68421052631579,0.0,0,False,0.0,0.18421052631578946,0.21052631578947367,0.0,0,0.0,0
72,2005,2,22,Rubens Barrichello,6,Ferrari,12,14,0.0,1172,2,\N,R,49,\N,\N,22,10,1:36.878,205.978,27,0,8.263157894736842,3.3333333333333335,2,False,0.0,2.6315789473684212,3.9615384615384617,3.3333333333333335,0,0.0,0
72,2005,2,21,Giancarlo Fisichella,4,Renault,3,15,0.0,1173,6,\N,R,36,\N,\N,21,6,1:36.182,207.469,4,0,8.631578947368421,4.333333333333333,6,False,0.0,5.026315789473684,2.7962962962962963,4.333333333333333,0,0.25,0
72,2005,2,17,Mark Webber,3,Williams,4,16,0.0,1174,7,\N,R,36,\N,\N,20,5,1:36.026,207.806,4,0,10.31578947368421,1.3333333333333333,1,False,0.0,1.736842105263158,1.162162162162162,1.3333333333333333,0,0.0,0
72,2005,2,35,Jacques Villeneuve,15,Sauber,16,17,0.0,1175,11,\N,R,26,\N,\N,18,15,1:38.058,203.499,20,0,11.736842105263158,0.0,0,False,0.0,0.5263157894736842,0.47368421052631576,0.0,0,0.0,0
72,2005,2,18,Jenson Button,16,BAR,9,18,0.0,1176,3,\N,R,2,\N,\N,2,14,1:37.912,203.803,5,0,8.647058823529411,2.0,3,False,0.0,1.1176470588235294,2.7254901960784315,2.0,0,0.0,0
72,2005,2,19,Anthony Davidson,16,BAR,15,19,0.0,1177,4,\N,R,2,\N,\N,2,18,1:41.470,196.657,5,0,19.0,0.0,0,False,0.0,1.1176470588235294,0.0,0.0,0,0.0,0
72,2005,2,40,Patrick Friesacher,18,Minardi,20,20,0.0,1178,20,\N,R,2,\N,\N,2,20,1:43.558,192.692,20,0,16.0,0.0,0,False,0.0,0.18421052631578946,0.2727272727272727,0.0,0,0.0,0
73,2005,3,4,Fernando Alonso,4,Renault,1,1,10.0,1179,5,1,1,57,1:29:18.531,5358531,39,2,1:31.713,212.436,1,1,3.6315789473684212,8.666666666666666,31,False,0.0,5.026315789473684,4.415094339622642,8.666666666666666,1,0.5,1
73,2005,3,15,Jarno Trulli,7,Toyota,3,2,8.0,1180,16,2,2,57,+13.409,5371940,41,4,1:32.324,211.030,1,1,8.578947368421053,5.333333333333333,2,False,0.0,2.3157894736842106,1.4230769230769231,5.333333333333333,0,0.0,2
73,2005,3,8,Kimi Räikkönen,1,McLaren,9,3,6.0,1181,9,3,3,57,+32.063,5390594,41,3,1:31.822,212.184,1,1,5.0,2.3333333333333335,27,False,0.0,4.7894736842105265,3.8295454545454546,2.3333333333333335,0,0.0,3
73,2005,3,23,Ralf Schumacher,7,Toyota,6,4,5.0,1182,17,4,4,57,+53.272,5411803,36,6,1:32.683,210.213,1,0,7.388888888888889,3.0,1,False,0.0,2.3157894736842106,1.320754716981132,3.0,0,0.0,0
73,2005,3,37,Pedro de la Rosa,1,McLaren,8,5,4.0,1183,10,5,5,57,+1:04.988,5423519,43,1,1:31.447,213.054,1,0,5.0,1.6666666666666667,1,False,0.0,4.7894736842105265,2.5555555555555554,1.6666666666666667,0,0.0,0
73,2005,3,17,Mark Webber,3,Williams,5,6,3.0,1184,7,6,6,57,+1:14.701,5433232,20,10,1:33.087,209.300,1,0,10.31578947368421,2.3333333333333335,1,False,0.0,1.736842105263158,1.162162162162162,2.3333333333333335,0,0.0,0
73,2005,3,13,Felipe Massa,15,Sauber,12,7,2.0,1185,12,7,7,56,\N,\N,40,12,1:33.326,208.764,11,0,10.789473684210526,0.6666666666666666,27,False,0.0,0.5263157894736842,0.5094339622641509,0.6666666666666666,0,0.5,0
73,2005,3,14,David Coulthard,9,Red Bull,14,8,1.0,1186,14,8,8,56,\N,\N,42,13,1:33.417,208.561,11,0,10.947368421052632,3.0,2,False,0.0,0.8947368421052632,0.8333333333333334,3.0,0,0.0,0
73,2005,3,22,Rubens Barrichello,6,Ferrari,20,9,0.0,1187,2,9,9,56,\N,\N,23,8,1:32.976,209.550,11,0,8.263157894736842,2.6666666666666665,2,False,0.0,2.6315789473684212,3.9615384615384617,2.6666666666666665,0,0.0,0
73,2005,3,33,Tiago Monteiro,17,Jordan,16,10,0.0,1188,18,10,10,55,\N,\N,18,15,1:35.744,203.492,12,0,12.842105263157896,0.0,0,False,0.0,0.3157894736842105,0.3684210526315789,0.0,0,0.0,0
73,2005,3,35,Jacques Villeneuve,15,Sauber,15,11,0.0,1189,11,11,11,54,\N,\N,24,14,1:33.458,208.470,22,0,11.736842105263158,0.0,0,False,0.0,0.5263157894736842,0.47368421052631576,0.0,0,0.0,0
73,2005,3,40,Patrick Friesacher,18,Minardi,19,12,0.0,1190,20,12,12,54,\N,\N,16,16,1:36.432,202.040,13,0,16.0,0.0,0,False,0.0,0.18421052631578946,0.2727272727272727,0.0,0,0.0,0
73,2005,3,27,Christijan Albers,18,Minardi,18,13,0.0,1191,21,13,13,53,\N,\N,3,17,1:36.913,201.038,14,0,14.68421052631579,0.0,0,False,0.0,0.18421052631578946,0.21052631578947367,0.0,0,0.0,0
73,2005,3,18,Jenson Button,16,BAR,11,14,0.0,1192,3,\N,R,46,\N,\N,45,5,1:32.411,210.832,8,0,8.647058823529411,0.0,3,False,0.0,1.1176470588235294,2.7254901960784315,0.0,0,0.0,0
73,2005,3,11,Takuma Sato,16,BAR,13,15,0.0,1193,4,\N,R,27,\N,\N,23,11,1:33.124,209.217,23,0,14.125,0.0,0,False,0.0,1.1176470588235294,1.0857142857142856,0.0,0,0.0,0
73,2005,3,2,Nick Heidfeld,3,Williams,4,16,0.0,1194,8,\N,R,25,\N,\N,19,9,1:33.055,209.372,5,0,10.857142857142858,2.0,8,False,0.0,1.736842105263158,2.0,2.0,0,0.0,0
73,2005,3,30,Michael Schumacher,6,Ferrari,2,17,0.0,1195,1,\N,R,12,\N,\N,7,7,1:32.886,209.753,9,0,8.736842105263158,0.6666666666666666,12,False,0.0,2.6315789473684212,5.889502762430939,0.6666666666666666,0,0.0,0
73,2005,3,21,Giancarlo Fisichella,4,Renault,10,18,0.0,1196,6,\N,R,4,\N,\N,2,18,1:37.036,200.783,5,0,8.631578947368421,3.3333333333333335,6,False,0.0,5.026315789473684,2.7962962962962963,3.3333333333333335,0,0.0,0
